name,IBAN,amount,reference,day,month,year
1690,45460,919.03,9033470003883,2,5,2020
26031,21222,176.16,6818922870724,13,5,2020
21943,6164,240.16,0651909060086,10,11,2022
38684,22991,774.07,5957084320522,2,10,2022
9243,30596,1358.0836384248178,6665227164184,21,9,2021
15944,20593,947.29,4271345,23,4,2021
6108,19475,314.88,5643978493952,22,7,2022
31929,45767,873.58,1582781855295,3,11,2022
6788,23546,654.5,6159217847732,28,2,2023
33435,27241,994.4,4191677165317,27,12,2023
12990,101,130.42,8507268670188,13,1,2020
37617,8836,105.7,2897747329741,4,10,2021
8490,43859,663.15,1420766521271,8,7,2020
48,4429,621.15,8767533172261,28,1,2022
10569,23331,398.1,2845439166259,5,12,2020
32264,18146,116.75,4144225650124,5,4,2023
19686,11422,414.85,0234638578246,7,3,2024
25966,44586,208.9,6326534331576,22,9,2021
6763,34137,105.48,3634808349589,24,10,2021
11533,1028,739.62,2358269552036,18,4,2021
10910,19244,559.86,6849560930549,11,4,2020
14480,36199,717.42,9381248163452,12,9,2020
18196,43917,346.25,879831584337,1,8,2024
1854,38716,325.89,87085088796,23,3,2024
9216,4537,425.35,1271639192605,5,3,2022
32110,19471,1798.149759000066,1610783603771,12,6,2021
38207,48807,383.39,578368335763,10,11,2023
27674,11525,372.39,4261516707104,7,4,2023
14152,30735,96.72,8617988862944,6,11,2020
20882,49756,88.77,3384460650072,4,7,2021
35681,25613,773.46,6866449428591,12,8,2023
18868,49522,238.47,3097077496727,22,7,2024
5207,29692,881.71,5711983810047,21,8,2024
27164,19240,726.48,07225956,5,1,2024
22801,49220,617.49,21784828,27,3,2020
32914,38463,660.15,3396497974151,8,6,2023
26425,26483,195.15,7462150318412,4,9,2024
31275,35030,232.39,8836800037500,16,7,2021
18280,1441,183.5,2806375326381,4,6,2024
21971,26327,915.56,0266380498886,3,4,2020
18220,44977,688.53,1653003582425,27,6,2023
3510,50534,49.89,House,28,8,2021
15924,30088,515.57,3468263533418,23,2,2020
10924,42656,904.84,8745744194692,10,1,2021
3468,29753,537.08,5540030620380,13,5,2022
38922,40218,52.87,8811260918767,5,1,2024
27764,8898,938.89,3640884500790,26,1,2023
1541,34099,696.91,5164702341542,4,2,2024
31123,27545,404.31,4325043091225,24,6,2022
28476,25981,401.58,2719234051396,2,5,2021
20386,14270,73.59,1724444103132,21,9,2024
11257,37271,119.86,8978807815979,10,6,2022
30157,15301,440.27,Large loss,20,8,2021
30575,24693,892.97,9562643366871,10,6,2022
40289,14822,766.24,72388334,9,7,2021
26795,3375,494.63,8195371144100,7,1,2024
32652,24585,450.97,9492985930464,6,7,2022
14950,36147,560.75,2944582080273,23,11,2024
15838,3464,598.62,6606995042359,7,5,2021
1592,1063,672.2,9588374037835,1,1,2024
12526,1132,924.12,6960417767948,5,11,2023
3766,2780,919.72,7224396146927,1,2,2020
27428,24846,438.08,2758580198737,19,10,2024
11579,23312,494.92,9056524009303,23,6,2022
27764,42083,343.29,2557705937158,22,7,2022
39060,3064,125.9,8390016883950,8,1,2023
25,20559,810.67,7519056286403,16,4,2022
10914,18000,743.6,7048489468648,14,3,2020
24034,43292,876.83,2376370477574,11,5,2024
29020,15887,30.46,60188618,3,10,2024
5386,17278,533.34,3462271516616,3,10,2024
26875,47535,770.34,6332057674779,23,5,2021
16403,27916,957.42,3142009201464,9,7,2020
25284,18494,220.53,8233486592161,18,6,2021
18740,49367,969.0,4035824,8,6,2021
28270,4752,500.68,0665727232464,11,8,2021
26811,23945,215.98,8294751387738,7,7,2022
8483,22000,710.41,8478773641287,21,12,2022
2337,18966,325.54,8881726132020,21,1,2024
22275,35401,875.38,5323558595398,7,7,2024
11271,15915,188.85,4924636329341,11,8,2021
6651,9070,933.0,7650914889753,10,12,2020
19414,12272,459.04,0389965746964,16,2,2023
21695,17149,240.49,4186549793781,23,9,2023
7014,49415,440.44,decide design,1,3,2024
38860,37918,364.61,8224094540460,27,8,2022
10403,46301,739.49,2022015669902,12,6,2020
22806,8303,87.33,7954566016940,25,12,2023
35896,40261,652.93,9363513460916,9,1,2023
24774,38777,870.35,4863191661278,12,1,2023
32964,20174,502.29,5115828818432,15,5,2024
22021,1498,968.46,0769565627830,4,6,2023
24916,38213,731.88,1166522278040,15,8,2020
35659,9919,244.61,7144593717242,27,8,2024
23851,25185,577.92,3423528520374,7,9,2021
24078,43194,741.93,5679585956672,17,10,2021
5034,13660,27.08,3449183214045,14,11,2022
14018,18369,623.75,8704084146839,1,4,2021
15628,35017,374.58,9218493676959,21,1,2023
28787,13020,822.21,5335577626830,12,1,2021
29909,22319,807.65,1801545038317,3,10,2022
20632,2136,26.73,8085177914185,20,3,2023
13755,39239,617.95,3262352868326,6,3,2020
30981,36792,410.96,5543401849243,9,2,2023
20368,24863,861.62,3585955335522,23,4,2023
10492,29140,679.72,5702951479878,20,8,2021
39438,20880,922.3,6802065035607,4,2,2024
7456,2220,981.02,9204975080765,5,1,2020
27732,24232,512.73,3383357301745,21,1,2021
13430,8402,168.27,fish total kitchen,6,4,2020
19224,40525,783.93,2983455853996,13,1,2021
19373,30029,380.93,9168504524918,27,6,2021
21514,9086,57.66,2014526612133,15,10,2023
8388,48888,971.13,Paying my dues 2020773208296,24,5,2020
4716,36668,11.47,Central deal line,25,5,2024
35903,5403,51.74,8423663097965,8,10,2023
31537,8545,281.8,8434815792300,21,5,2022
17353,3023,293.15,6964220370418,4,2,2023
27729,5145,575.63,2924320820460,26,3,2024
3362,9007,62.61,0126327511613,4,7,2024
28917,21015,681.1,4035985034906,9,2,2024
3444,36452,466.63,4254271763256,25,4,2020
21609,23773,782.88,9747204966718,28,8,2022
7251,13309,73.1,2232248894082,16,12,2024
3119,39799,53.15,6921392508957,1,6,2020
38154,26257,972.88,8336440007555,28,2,2023
6260,47856,995.3,6985063033070,21,7,2022
6718,4826,529.98,3401162256170,13,11,2024
29735,41562,843.37,9801757510214,6,8,2022
28632,40275,331.96,2325582812673,28,6,2020
33350,40915,775.1,9067065271494,13,7,2024
7222,49187,709.83,5093268815399,20,5,2021
25988,45898,132.95,9775980992164,20,8,2024
34387,48930,708.98,7353145725257,20,6,2021
5442,13167,846.28,4907124201336,23,7,2023
6407,29087,328.59,0733617719149,15,1,2022
19377,34059,299.74,5643128575767,9,1,2021
15243,38020,601.24,6512215824134,20,2,2021
20176,50054,976.69,4205656296159,28,7,2020
9996,26028,931.2,5317544232411,16,4,2023
33758,1053,167.04,6186828008566,20,9,2021
16035,16502,401.23367964761405,8591267376806,12,1,2021
15808,20012,688.01,9472772360551,13,8,2020
12262,35942,94.59,3280816925545,21,7,2023
28164,23608,634.83,7818511258291,11,2,2020
39640,34277,849.54,9058180357989,3,10,2023
22144,38785,736.18,8172011623355,20,9,2021
34534,49651,801.78,9548852075339,24,11,2020
9850,29372,998.29,5681573976258,12,8,2024
14153,7171,20.32,2279841538555,28,10,2020
21486,17369,50.38,4000379542930,4,11,2021
2978,21226,574.63,1677026534148,24,12,2023
33838,41295,112.8,3137449844104,7,2,2022
4943,47354,688.76,3538608680401,7,4,2021
26588,17691,990.63,373151861647,5,9,2023
29782,816,124.78,1983102072139,3,1,2020
34417,21096,572.07,71637136,11,1,2022
17007,21842,206.17,6342271597853,9,7,2021
37902,20614,962.7,3762817834748,10,5,2022
10667,37979,232.88,5827572597104,3,1,2023
33494,38653,772.59,7642794974940,1,4,2023
28291,39839,549.91,2615886648338,16,12,2024
35482,36218,82.06,7809518227304,19,9,2020
37103,26338,570.42,Growth third street,10,9,2024
33062,23211,949.13,4352306667408,4,9,2023
7328,46465,265.69,144344895851,24,2,2020
24215,23199,499.03,3390354563755,6,10,2024
23836,31686,286.6,1511377205114,13,6,2021
28218,4035,54.37,7521465266761,24,10,2022
23757,21489,443.55,1596498880402,22,7,2024
38239,21073,118.72,6351673433331,8,8,2021
32413,41205,85.81,monthly,27,8,2024
2760,28168,254.84,8463807690768,15,5,2023
12512,23928,69.69,7255983157880,23,1,2022
1489,41687,197.96,6305109448208,1,10,2022
35140,50041,205.8,4075149944276,27,1,2024
38837,40936,992.19,8923366081419,21,8,2024
34802,41430,843.77,9377722803969,27,12,2020
31084,21641,684.83,1759521369750,18,6,2020
26736,2089,759.08,9812574199896,14,12,2024
26897,15137,809.98,4308730653364,28,11,2020
3100,34300,610.13,1595380415432,8,9,2021
17013,21749,875.15,1233447975993,19,7,2023
37718,37786,640.51,2359733910659,23,10,2022
8578,24203,1340.982886704055,9938489600729,27,3,2023
40600,47364,300.07,1014052551945,27,5,2023
3561,27858,992.93,7939864205807,9,1,2023
6924,24960,26.4,5730501406050,17,7,2023
20211,37290,640.44,3643892063905,14,4,2023
31080,14477,558.41,0519129718463,11,6,2022
21898,3079,842.9720571551192,6577397139278,21,2,2020
33572,1838,195.48,4906600518623,3,4,2023
14130,28874,835.12,5985907818147,20,6,2024
32080,3836,344.16,82533045,8,12,2021
3838,41595,636.47,7689940662672,23,4,2023
13526,34981,408.07,0750373387702,27,3,2024
939,39947,62.37,8640339953671,27,8,2024
13308,43037,769.72,2565498994210,4,5,2024
3101,47157,14.04,7091505317994,25,12,2023
26113,21128,213.31,3239972607345,12,9,2020
39607,33517,977.65,6366746845980,22,8,2022
33063,32308,392.7,5374456967282,22,8,2021
24756,23687,214.48,6652653119970,16,1,2022
13054,44339,804.74,3071796543610,10,7,2022
5278,41703,64.1,8889590761919,15,6,2021
17359,46349,607.5,8546417791312,9,5,2023
31021,11928,211.74,5769671572418,27,2,2021
38355,44704,313.71,6068786249185,16,5,2022
12826,1438,571.87,1098844073761,21,1,2021
3741,23755,353.12,0080972233880,25,3,2021
27047,14420,386.62,8817518117692,20,8,2023
37850,8665,903.67,9755752593386,23,12,2023
33296,39296,499.41,1857170749647,2,6,2023
30466,17310,463.88,3156657029998,7,10,2023
18396,23344,845.39,1823116885151,27,9,2022
33179,16526,473.52,6008715500222,27,7,2024
15578,31334,63.01,2153275434051,7,7,2022
6833,42115,787.36,4743780159280,18,10,2020
16593,36322,244.39,0567961508285,25,12,2024
22120,44363,676.45,7507303646254,19,2,2021
6770,26748,63.31,8856289782265,24,8,2023
13417,3018,559.34,7395796599344,14,8,2024
29267,50224,403.16,7485120503106,19,7,2023
34811,22350,77.83,5254190348274,22,2,2021
29437,45089,658.1940312728257,2653858756858,17,8,2023
15496,29044,261.8,5307442986011,6,4,2021
3275,15464,104.7,1344296210507,26,1,2020
9333,14381,593.47,5753873260174,20,6,2023
39086,37417,888.46,9600766947093,6,4,2022
38641,13842,832.94,9697624637982,3,7,2021
28690,9095,744.59,5914455754553,5,7,2023
10487,4048,1418.1380510099218,2844449374555,3,8,2022
16261,14207,226.71,2186426505959,18,8,2020
38169,39394,834.54,1554230329992,16,2,2023
11824,14626,518.48,4708886002526,6,12,2020
40527,21314,959.85,monthly,27,6,2023
11750,7450,589.52,92667525,4,11,2021
19277,25157,944.9,4646023548523,13,11,2022
31258,25464,556.31,1731805500158,9,12,2020
27882,1583,930.46,9086707895584,6,3,2023
16075,4123,656.75,3639056788401,27,9,2020
25680,46121,64.02,8416790227329,26,4,2020
6006,18094,104.84,4663927153769,22,10,2020
35973,2216,989.06,5386675149677,27,8,2022
6519,27619,89.66,0334702741658,10,5,2023
38081,7477,727.98,3444345179361,20,5,2022
32591,10911,837.69,5410636467194,2,8,2022
8709,25924,555.13,4807330936506,8,4,2024
31158,37883,1511.4388033265773,6775058281537,1,3,2020
6573,32882,127.32,7109333684062,3,1,2021
34363,39917,698.5,68151546,15,6,2021
550,44801,1112.4986244429383,7435029652832,14,11,2020
35532,33577,413.62,3596140942425,23,3,2024
5591,12416,90.35,8019304862704,12,7,2021
35067,8405,644.24,8946398070442,12,11,2020
33357,2063,744.09,0172373086988,23,4,2020
15288,5258,207.24,7611065002170,13,8,2022
6577,18182,75.94,8428456950540,7,7,2021
22719,35862,908.98,1858268697055,11,3,2024
39503,50033,626.35,5633188185044,20,2,2020
14558,27816,178.79,8595153377076,12,4,2024
6388,26103,809.53,9834552296960,5,2,2022
3985,6348,311.5,4231165911511,27,5,2023
18674,30745,460.97,9941653126130,9,6,2021
22349,10289,41.08,1236737770261,16,2,2021
4287,45135,719.66,5435209547318,11,8,2024
6365,42898,674.12,2617297434494,19,7,2021
37697,20648,462.02,0266451198509,18,4,2023
13223,19030,357.5,5750448218073,23,3,2022
19968,7926,644.06,5923416410179,25,1,2023
35347,48869,972.2,7970570701535,13,3,2023
9686,2719,458.49,4491471203704,13,1,2022
16070,807,677.64,7502766497894,12,11,2024
38620,1923,646.12,6112743597809,5,1,2021
15779,40785,423.0,6664267280601,21,5,2021
4666,20433,807.92,4962378023813,10,6,2022
6008,21727,208.68,0377984245018,18,3,2022
29977,12160,795.66,4011346387546,5,4,2022
10476,12557,413.16,9746715702211,4,12,2024
27316,34451,698.9074850411993,4008085839313,10,1,2023
11583,17991,343.17,8072309216354,9,6,2021
19150,34837,805.71,3674293280448,27,7,2024
33507,27805,499.5448170102521,7500645289202,17,3,2024
30767,50147,232.53,1963867065973,18,2,2022
39643,20300,538.01,2222000497866,4,12,2021
8027,7418,236.77,7075099847648,25,7,2022
17818,43264,372.97,1949347106633,3,11,2020
22505,37399,863.46,2089075772225,13,4,2023
20215,28539,756.25,1853882899397,10,7,2024
15838,4074,536.44,9980922066685,6,9,2020
18163,3924,975.01,4447399652001,2,1,2023
31731,44317,308.92,6734667414590,20,1,2021
10262,21786,195.53,6336544206191,23,1,2020
9914,21294,931.65,8397507215641,9,3,2023
5370,33743,543.57,6781590016803,26,5,2022
39993,7863,720.62,5405258780776,13,3,2023
22092,36932,914.83,64436753,9,4,2020
15142,20050,213.63,9739058701058,12,11,2023
29684,46751,353.22,2493411668354,14,11,2023
18232,27772,780.21,Shoulder,9,7,2022
12834,27564,785.27,69285059,7,9,2021
26585,37564,319.92,9239666555543,19,9,2023
7015,41406,336.23,2026461007585,28,9,2024
34603,39867,119.17,0494293466184,7,4,2024
16178,41968,967.28,7133233270872,16,7,2022
37849,9952,907.68,2287871874611,1,5,2020
14295,48193,861.29,8107673261980,15,8,2023
25244,27636,191.02,6740313294409,2,8,2020
18314,3647,993.36,9737190416694,4,12,2023
6667,43541,818.13,9315690285141,5,4,2022
16906,29127,796.42,2394891517708,28,9,2024
34125,14510,720.02,4166339617305,6,2,2024
33496,30786,964.81,9561762056588,8,3,2022
10891,5373,748.96,8732089530070,16,8,2022
30340,15991,27.61,6140803568162,22,8,2024
13180,30276,581.08,8636987458200,4,5,2023
33652,32500,205.73,6924808876817,5,6,2021
33488,26159,672.83,5758286325007,27,5,2021
38855,16197,453.82,7119249554076,26,1,2022
2215,3432,778.68,22843876,16,8,2024
24812,50209,907.31,1716219726806,15,10,2024
34578,375,524.05,156096290259,6,12,2021
15122,43597,815.93,5950702020286,10,9,2022
2108,14150,471.27,13081676,13,2,2021
34077,27569,466.86,8367922914405,16,12,2024
2915,32671,745.23,3461386858284,26,4,2021
24060,5067,159.97,1107800975664,10,2,2023
16168,194,919.64,4509745526241,17,2,2022
27406,5730,453.07,56572278,25,11,2023
778,50330,748.18,8472485183271,11,4,2022
17261,21187,443.18,2195083450335,2,10,2024
38307,15471,877.12,2692314341764,24,3,2022
1982,14841,816.63,0027620938667,8,7,2024
32869,19290,326.05,7192652052476,18,4,2024
37078,10471,654.62,9897813429651,17,10,2021
34808,28560,499.5204303071965,4779878812829,4,10,2020
5461,27176,781.29,6233841433155,16,3,2023
23126,11855,357.03,8209005243067,20,9,2022
17413,47789,692.574912942814,508442558825,7,3,2021
11374,29484,584.14,1422347792797,14,9,2021
27356,17549,76.68,1874690779190,23,9,2024
28037,7772,759.64,3275205472366,26,7,2020
34953,17866,903.53,9011099817111,7,4,2021
32868,40480,512.2,5806655403402,16,12,2022
38658,36895,148.00449891828927,1769280278736,8,8,2020
38287,42757,214.68,8185401814882,11,3,2021
37309,18241,704.73,4256520436188,3,5,2023
1299,26025,326.72,1489646283029,5,2,2021
40779,16247,530.31,0194891596398,5,10,2022
2175,23778,210.34,4594222098830,2,1,2023
22864,35143,454.36,6479284459530,11,6,2022
30413,46888,198.8277170479128,2065382075235,9,8,2020
436,2129,425.98,6935171836759,28,6,2024
10761,37696,169.19,8154221126024,16,5,2022
6214,36224,282.5,4092809088002,2,5,2020
9972,31142,294.83,5297522381006,16,9,2020
4576,4369,467.95,6711795946681,18,4,2021
9259,11570,362.78,6711823656223,1,11,2020
18258,14444,334.82,4649166265524,1,1,2024
17470,45974,916.41,5488222081970,9,11,2020
12523,24385,921.77,3198517045601,27,12,2020
30933,47298,935.38,8030144499943,16,12,2021
18906,17800,462.92,5652107052489,14,5,2022
1319,50187,269.63,9527966621045,8,8,2020
29698,35325,862.98,3158955256229,20,4,2020
35091,16349,404.64,4878069300791,2,6,2020
8399,6587,685.52,0013945475918,11,7,2024
21042,3295,776.23,6243849996217,9,11,2021
10746,35732,289.15,78204492532,27,2,2023
37225,29568,77.86,2664087638013,21,9,2021
5012,13954,533.53,5679134198010,9,10,2021
18777,45134,761.17,5478416683981,2,3,2023
19880,44406,27.18,3796096051138,21,4,2021
28470,43884,484.01,6968373094375,25,11,2021
24914,34072,670.31,7248401598730,21,9,2024
6045,15645,656.68,6718500721106,21,10,2020
14763,27849,157.06,3073732980978,16,12,2023
38371,50194,151.73,1012757253331,15,10,2022
21439,14243,177.54,7394613675872,14,10,2024
4496,35625,162.01,9829625634749,17,1,2022
15085,5554,237.58,1344451969868,14,1,2023
5568,10046,784.68,5275241776105,28,5,2022
22937,9155,981.34,7661772567097,20,6,2024
6926,13832,598.03,6088444325280,19,11,2023
22160,17490,484.68,1241931248515,7,2,2021
9634,33430,240.33,monthly,23,7,2024
36545,20997,818.93,1915867933981,24,8,2022
27922,1631,608.42,2532368006953,12,8,2023
439,7037,682.7,8967959429813,6,6,2024
13441,4583,99.51,3435285043997,14,8,2022
11690,47831,422.17,1963687785389,14,8,2022
27984,29474,348.45,6401829074397,4,3,2020
32297,22570,20.19,3627304356571,16,9,2021
39236,10238,794.74,3805624609946,17,6,2024
14867,11021,333.61,13829360,27,10,2021
32411,11665,511.64,8971467777984,24,8,2020
11327,24130,38.53,5421024368092,10,4,2024
38062,46887,928.6,2765257497130,27,11,2024
15908,46492,177.13,5012349475413,3,11,2023
21388,30366,160.41,5135256508743,26,4,2024
9065,11214,760.11,4910625958821,19,5,2023
29621,16787,489.29,6317097422887,5,1,2024
21861,46313,31.46,36800346,5,5,2022
21598,35291,440.04,2067102911519,27,10,2024
40746,33700,503.0,4692162816009,15,10,2020
22423,35901,157.5,19024547,20,9,2022
30522,28049,637.29474710034,2591843905174,1,3,2022
21079,45640,837.3,8061728217233,22,7,2023
24465,39555,392.61,4117364491828,14,12,2022
33908,30127,679.33,3254572556244,4,7,2023
9091,17580,784.44,1774110764785,3,9,2023
9839,43891,179.16,1048016717122,6,9,2023
3025,5940,53.59,2270839678734,8,11,2024
36967,46979,82.08,7420374976474,12,11,2023
40346,4718,756.5,1390954286629,18,11,2024
25207,27623,472.99,0488980985140,7,10,2023
17526,45701,259.56,3311910709509,14,7,2024
22996,33090,452.18,7559572979298,7,9,2020
2332,24449,637.91,9719065341799,20,8,2021
21032,8322,333.29,7295502937784,15,9,2022
33054,3440,774.27,1804885107101,7,2,2020
13825,3757,892.67,2242191371110,8,9,2020
37781,32384,949.26,4316989935124,4,1,2022
26886,22256,525.57,7963993123824,28,9,2023
9199,24153,776.81,3820424243329,13,1,2021
26597,4606,292.6,3791765197407,12,1,2023
27561,18941,884.34,3107202151503,1,9,2021
1577,10824,344.61,3659374284089,13,10,2023
29944,10853,269.72,5972113928777,18,4,2024
27462,7519,628.44,4373007825997,8,10,2022
9974,50004,932.8,8412688712625,17,9,2024
28395,31377,683.04,3783153405997,25,6,2020
28157,30428,763.99,8805809435556,7,4,2020
22527,40287,104.45,8819927461038,21,11,2021
25147,7337,753.89,4004693615998,17,10,2020
20428,48593,530.0,0066596538730,24,2,2022
1712,15524,410.93,5768053999362,14,11,2023
39324,49569,278.86,9375105973452,26,10,2024
10473,10948,372.03,3694410085954,14,4,2020
30210,35777,726.12,1401988430343,3,10,2023
11437,3522,752.26,6848293244947,4,9,2020
7910,24755,724.68,0129627166064,1,6,2022
21851,14992,443.07,Performance board,23,5,2022
5073,37517,701.06,1210607275681,2,10,2022
3287,37841,765.93,1035736959260,5,4,2021
21294,41461,234.49,5013246627257,10,4,2022
201,35830,371.49,8780662495032,10,2,2023
29448,8744,648.01,3554526031996,2,5,2022
31485,45890,936.54,5829744809268,11,8,2023
12178,26352,664.66,8598760057133,12,9,2021
14642,20909,710.45,90129711,28,5,2023
1671,15816,723.38,82610319,3,8,2021
18984,48557,229.89,7826689072168,18,11,2020
30246,23671,813.92,2973560183224,6,8,2024
22063,28369,295.33,1128855305121,17,9,2020
22201,10393,665.45,0041600825549,18,10,2022
8442,15102,777.63,8973770982253,26,1,2021
25194,12407,204.09,1197452233465,6,10,2022
15103,29086,217.74,5397161129714,17,1,2023
22104,27160,187.55,8099199901207,2,1,2024
22605,31292,71.39,1617809992635,1,8,2024
39,11640,472.82,8343148595970,19,2,2024
181,22055,556.13,5628831233371,20,2,2024
31051,13648,736.23,3081406458883,7,5,2021
23933,39103,32.55,1644924430117,12,1,2024
33981,43174,693.98,Threat the beat,9,10,2023
8029,46796,689.7511893476097,2738164852132,2,2,2024
22219,44413,45.203899131487056,8793601607007,18,9,2022
13568,5804,739.47,1802817312043,20,3,2020
13273,10331,523.23,1358602028359,18,11,2023
19923,5978,459.45,2244140682940,16,11,2022
11635,2880,655.03,9163407840288,17,1,2022
18030,29385,474.13,7135424061337,7,12,2024
18279,40812,916.23,5578376917642,23,9,2024
30905,33281,720.44,54919877,26,5,2023
3991,17791,822.63,5133064114934,22,2,2020
40117,21426,802.58,5372819598777,15,7,2022
40699,18741,773.31,2060706884234,4,4,2021
24764,708,104.06,7830034152030,9,12,2023
8045,42737,141.45,7764209718441,23,9,2020
31420,10392,585.8,5904481066775,20,12,2022
23859,2754,807.46,9999266673770,2,11,2020
16692,5320,498.46,monthly,19,12,2022
4323,14507,701.86,1119082282606,9,4,2022
22177,33833,518.26,2411428928957,2,4,2020
32613,15754,115.2,2509869590137,19,6,2023
20710,46914,860.14,4751727751039,17,11,2024
29880,9981,819.37,942704262882,22,1,2022
11199,12364,1088.5160956226164,8669161602854,20,9,2020
853,32692,515.42,Bag figure,20,5,2023
7455,30496,733.58,3744323452784,27,1,2022
33811,35218,349.56,9102115007842,22,1,2024
34640,23541,254.34413522611328,3072232514416,7,9,2023
31541,27100,678.66,7840970619665,5,6,2023
10231,26036,463.42,5278756689052,19,11,2022
5972,2868,914.53,6060095414889,16,8,2022
8160,887,345.19,4984516133932,12,1,2021
19349,21539,327.66,8740933243748,14,9,2022
11273,18508,344.88,7660460968246,5,9,2022
26426,46561,827.39,3766985912918,19,12,2020
28951,40082,300.17,1750043259406,27,6,2020
6813,32473,349.92,3285410205499,18,8,2024
11381,36648,316.96,4164488132663,16,6,2024
13022,28421,144.7371700701236,2522351978718,2,8,2024
35360,38761,199.13,7857904166140,21,12,2021
37110,26941,280.75,2563812309863,5,7,2023
18714,39413,844.72,9349044996230,15,6,2021
3782,50240,302.23,0121039868598,11,12,2024
30057,8030,480.53,5255604277692,18,4,2022
19628,48407,12.39,6713311521617,8,5,2024
20359,49535,336.17,72614334,13,8,2020
32336,30585,933.86,683032580018,3,7,2020
15060,5285,890.12,2520236608019,15,1,2023
9804,47511,428.33,6264027795453,3,5,2021
39125,38303,460.2073211574344,1426563348325,22,3,2023
12061,50,116.13,4258361952308,1,2,2024
13490,40289,153.05,3774963538371,25,10,2022
16554,4509,282.97,8177096710914,21,7,2021
1859,14805,37.39,3630833141976,20,4,2020
9821,46774,935.44,7189209323950,12,4,2021
3760,38952,881.17,8119776489604,2,1,2020
9720,6122,137.15,2050387348460,28,5,2022
40584,23245,152.63,82846305,11,11,2023
17363,34919,611.05,0383229810835,16,5,2020
37583,557,962.26,7958383309704,5,8,2021
28067,414,75.22,3340350834106,2,5,2020
33694,11844,270.58,6986797199988,25,12,2021
20010,41742,446.56,81323425,22,5,2023
7019,40838,653.2,0255113894026,24,7,2022
9457,23677,94.14,6320422800687,27,2,2023
34778,775,514.36,1419432425210,4,7,2021
32320,41679,824.46,6325059589912,7,7,2021
10808,31432,1064.4660682298968,6978701759968,3,8,2020
7119,367,995.24,5753235635947,8,7,2024
25359,42900,843.85,2619865533653,15,7,2021
36138,26089,609.29,8855724277724,23,2,2020
8211,50578,737.19,7446649113344,5,7,2021
39059,38039,225.43,7097843440943,27,4,2024
1392,44532,699.47,7259356639997,20,4,2022
30349,45714,532.9,6917631254990,7,3,2020
13008,49179,117.89,5606489579119,20,5,2022
10340,37124,647.65,1156355866019,24,4,2021
2990,45026,415.09,5441153762752,28,9,2020
33962,1086,213.6,6523342882751,2,1,2024
18886,19451,905.64,3718245650580,24,8,2021
18319,25437,787.3,0430364515832,27,1,2021
15106,31020,849.94,4129750662866,7,8,2024
36663,11042,57.58,1765274061568,24,6,2021
17451,21354,836.44,3488245364809,18,1,2022
15329,13261,1213.5625710569468,2195021275938,7,10,2022
37979,30469,452.94,6999094694315,4,5,2020
22477,16089,129.2,2020272638822,9,4,2023
29354,11409,650.28,7259548890915,9,12,2021
21700,7681,825.19,8848312128669,19,8,2023
14049,30803,334.48,1502992,21,7,2020
7968,30999,261.17,8352446587792,27,12,2024
15413,40083,936.62,1852601589342,22,10,2023
26175,18991,579.32,3885137109904,14,2,2020
17729,41207,814.1401005959608,Parent practice magazine,22,1,2020
27992,36707,343.9,83825514,17,6,2024
29794,30257,349.27,8302065745424,12,12,2020
22102,3482,794.34,5194395469070,26,6,2023
12711,47320,800.15,03745823,26,11,2023
10652,49979,717.76,5089807529568,8,1,2022
28137,6360,780.71,7880338652460,25,3,2021
5800,4666,92.73,8656628078000,10,5,2021
30251,36262,926.58,16120051,19,7,2021
19849,14729,720.32,92413573,7,8,2023
15371,3500,802.73,4455061993253,13,6,2020
34370,26612,239.36,5537391103492,7,2,2024
154,46340,183.05,6106712364936,17,5,2023
27312,486,863.6,1157091404534,8,10,2022
38792,25380,910.21,7025340116702,6,9,2021
35016,27159,930.72,5202985784783,13,8,2022
20543,17571,214.75,7331848179287,2,1,2022
30306,3184,403.14,five,15,2,2021
30283,44668,991.74,6070103708343,17,6,2023
14014,29264,835.84,4728407133409,22,1,2021
2258,23499,350.92,4714634667909,13,10,2024
26952,7645,198.4,1122659839134,24,9,2024
27928,28582,97.23,8782632174213,22,5,2020
37437,1933,597.88,2722145220034,28,6,2023
2630,6453,635.95,0780342973865,24,9,2020
36020,45015,810.64,1920754266561,15,1,2020
22457,27554,426.82,3293825562984,3,12,2020
7364,49719,320.84,4799773831787,21,1,2024
10101,11220,791.18,449337494166,28,8,2024
20216,42429,815.68,9434626348146,6,10,2024
25781,39030,290.12,4868217623407,2,1,2020
3078,7565,587.26,3600951914141,10,6,2023
27153,12560,839.21,6495951274190,27,7,2024
14924,27588,1273.0116770765342,3917086176406,11,1,2020
25300,13394,469.53,94085167,7,4,2022
27670,24660,199.76,0174514262114,4,10,2021
1145,3302,263.73,9309938866117,5,3,2022
30608,47264,669.42,3290762699124,9,7,2020
10062,42430,254.62,7149284977585,27,10,2022
17116,40185,103.63,7176127568594,24,12,2022
33828,26489,640.01,2843271261163,14,10,2021
17363,1121,333.03,8714153417784,5,12,2024
20561,36105,164.3,0186581543270,3,10,2021
38618,9170,896.93,Mrs standard stay,23,8,2021
10494,13736,720.15,5269453034863,5,2,2022
19713,32648,658.71,6320023372859,23,12,2024
25479,15883,243.04,4043932660702,4,5,2024
36595,11619,792.66,Cup wear senior,1,1,2022
17293,11431,565.01,1555776582346,21,3,2023
