name,IBAN,amount,reference,day,month,year
4696,2128,627.44,3405097060147,13,2,2020
3070,4909,381.19,9553320956874,23,3,2024
678,3209,890.09,1087115618237,2,3,2024
3586,938,212.86,3380418467402,25,8,2023
4044,2503,255.1,5754882296567,2,10,2024
190,3194,439.72,8808114212010,1,12,2023
3684,243,539.83,7245982387425,20,9,2022
3014,808,181.53,7674700471779,18,11,2024
3297,2599,132.59,5868888426467,27,7,2023
1216,4247,293.54,3494298802885,19,8,2024
2034,4586,187.62,4050048489769,15,5,2024
617,984,581.07,7900264154101,13,3,2020
4728,3348,286.35,5401120400216,15,2,2022
3127,728,630.36,8433140469765,4,6,2021
4301,1031,107.05,836779231631,7,11,2023
2249,3277,197.68,7555581906164,7,7,2023
3955,4104,637.52,4392746858219,15,7,2024
2991,3222,694.65,7702165846877,18,5,2023
2666,31,44.57,4066877972617,23,6,2023
375,1246,281.81,4978171989867,24,9,2024
652,4439,999.85,7943125083493,1,2,2024
4266,1737,485.49,6136829689714,23,8,2023
863,1748,895.03,0782050784658,1,6,2022
4117,4825,231.63,2521377038215,16,9,2023
3396,4833,741.79,9907582069252,23,1,2023
4294,1918,259.5,6797924815264,16,11,2020
905,2601,582.09,Best cost wear bed,26,2,2021
2324,3327,259.58,5344555349814,26,7,2022
4214,429,115.06,6679268998561,15,6,2021
1797,4116,412.94,21189197,17,5,2023
590,3805,319.98,4827789541502,20,3,2023
1426,3510,174.13,1250135159121,26,9,2023
1959,2958,719.69,6273524862957,1,9,2024
141,3555,273.05,4250518412796,2,10,2024
4778,3200,456.21,284971819926,8,9,2020
3284,3273,762.05,9795144831757,8,5,2024
1750,3020,633.79,2173038294364,22,6,2021
4568,2091,966.44,6717386158105,22,12,2023
1614,1598,126.28,19114248,17,9,2023
602,1394,288.5,4313262220304,6,1,2022
4500,2745,178.42,5997343202862,3,10,2022
1510,3800,332.59,4702983420078,28,2,2023
4378,59,254.75,4821960971218,19,4,2023
2426,4505,481.98,9247255311456,3,11,2021
3226,569,877.15,6032296448949,27,12,2021
2390,1353,373.4,2480990909893,1,12,2024
2566,4797,821.95,0311278153382,10,2,2024
270,3541,247.67,1678215282857,28,3,2022
2072,3984,208.01,1659879744516,18,1,2023
2489,4835,193.69,5732746951722,25,12,2024
4061,3730,785.03,1347267230733,1,3,2020
737,2276,506.52,3165582530974,18,10,2020
2446,3657,53.85,8862347392628,6,6,2023
641,2863,1217.1419824097586,9182672009701,17,7,2021
2216,1908,74.26,0038015183234,10,9,2020
3045,3330,563.2,Guy yes,23,12,2022
3693,3729,189.03,5655861163569,9,7,2021
3013,1303,146.92,6902327975228,24,3,2022
2533,4493,156.9,2099085213502,25,5,2024
2217,3955,247.43,1752439105076,20,3,2022
1577,1992,522.1067495529948,9570652076117,14,5,2020
1687,4665,331.27,9543060436392,9,8,2021
4576,1012,1812.681875105858,1891355438766,16,8,2024
1553,2360,384.04,4623036603685,13,9,2021
4274,588,827.46,2365465332508,2,10,2022
4588,2977,710.87,3165590207226,4,9,2023
2264,3864,13.31,3932916944390,14,11,2024
466,1071,682.07,8417409047598,4,10,2023
985,3546,138.05,3563405933955,20,6,2024
2922,1954,450.3,1496114378736,6,10,2022
908,4478,554.9,3739452271146,4,10,2022
4501,4306,79.98,9606750225079,12,4,2020
4412,904,481.27,4159785327379,9,11,2024
394,4955,73.81,6287864472677,13,3,2022
4661,1376,274.52,3986235870939,24,1,2024
2328,2441,643.74,1768503891318,11,12,2023
1716,2146,197.71,6857885694732,25,4,2023
4592,3726,618.87,8923738844000,11,10,2021
488,2069,830.15,4174460682741,16,2,2020
3680,3003,344.06,07226687,7,6,2024
1061,1843,191.82,0332743358309,18,12,2023
3651,143,702.8,4070808037771,20,4,2022
4790,3906,969.4,2815556403742,28,1,2020
4115,4085,389.98,8408714623386,21,12,2021
3377,2756,717.15,5028237092280,18,2,2021
591,3033,549.72,9806626892842,28,3,2020
1307,3829,429.03,0155762079365,7,3,2023
4793,1320,503.45,8181404765442,11,4,2024
1081,4212,1873.9761156252728,3385957723750,23,12,2021
2086,4780,832.04,3156198092826,16,6,2020
2513,2760,689.84,3631804218857,18,10,2023
1338,3946,323.54,0808915580552,15,3,2021
3997,3698,706.2,3235209516343,28,9,2021
2005,404,242.68797697309816,2551100553678,19,12,2024
3067,831,325.55,7136199627308,28,9,2023
2131,2352,594.42,6076273278426,10,2,2020
4788,2415,292.69,4427697956681,9,5,2023
763,4527,408.89,7666695114083,17,10,2020
516,3468,644.26,Charge player,20,4,2023
3668,1914,208.32,0364276580421,7,5,2021
2646,191,832.03,4567745559690,20,2,2022
402,4257,582.69,9834395615546,21,10,2023
3211,4131,425.93,5570111451497,15,1,2023
4277,888,368.16,2477149346395,9,6,2021
3899,3944,286.52,2801614549224,24,6,2021
200,609,700.99,3802205675642,5,10,2022
4382,2371,202.73,3947398519684,6,9,2024
502,3933,323.91,3413657764640,8,11,2021
4527,1912,884.2955044722928,4562811589175,17,4,2020
1122,3901,271.13,8126835091579,18,12,2023
182,1169,844.56,1548197397644,3,6,2023
1874,3417,436.28,10203491,8,1,2021
3610,3793,73.64,2455662856379,1,11,2020
1509,4307,364.05,565889749780,21,2,2020
1455,1652,449.73,2101665516382,13,2,2022
3117,3987,713.68,3230192675121,17,10,2021
2215,283,412.18,4678704666097,12,1,2022
1851,2245,260.26,7121054345121,25,2,2023
3086,4052,697.3,4996041772272,13,6,2024
3729,171,307.7,5643675771810,4,6,2023
1783,436,342.27,4452608481631,27,4,2022
4346,3036,644.82,7684096672926,14,1,2024
4667,744,496.92,6980392817148,12,1,2021
2797,454,312.45,1589165437375,27,10,2020
153,3305,222.65,54411784,26,6,2024
2051,4713,692.38,8988920942964,22,11,2022
3236,3023,670.89,2723595777505,4,11,2021
3510,3727,623.13,7427685350610,26,1,2023
834,1847,167.36,6654665905541,26,6,2022
2992,1385,218.12,0771065701545,18,12,2021
2127,2838,953.44,8557685779834,7,6,2023
1803,4214,302.03,0672438999036,8,12,2024
4497,288,39.61,4849036578475,1,3,2023
1698,4213,973.58,877656892583,4,6,2023
2769,3758,897.01,4858789284984,10,4,2022
2137,4299,217.26,9811253712180,27,1,2024
2938,636,847.29,7418504682128,19,5,2024
3873,5000,591.87,2042873224730,11,3,2023
3894,2815,439.63,8446601440326,12,5,2021
3883,2092,498.64,1964969571409,6,6,2024
1200,289,256.01,6205204231548,28,9,2020
1702,1403,409.97,8803189240173,23,10,2024
922,634,987.75,5409466210773,8,7,2022
2933,1760,869.7358789650921,0694721330753,7,9,2022
229,386,990.16,0225435735697,11,5,2021
1841,2167,769.1230701068151,1614073513771,15,2,2024
857,737,324.32,0131013836710,6,2,2023
1093,3932,57.72100170704356,6020964021624,15,12,2022
4186,406,437.05,5606562095642,1,8,2022
4000,1302,672.0,5001578075891,12,5,2022
538,1022,640.12,1443361161352,13,9,2022
1759,4697,380.15,3156720686615,12,3,2020
2845,1013,981.64,5624664072408,8,5,2022
3160,1476,635.3,6976915988686,21,7,2020
949,4151,150.72,Thousand stock,9,11,2022
347,3498,963.14,1812053676830,9,3,2020
3777,1151,713.64,4917971352006,6,1,2023
2389,1370,1503.1186878244414,3923357021818,25,9,2023
3960,2910,24.9,2184568476588,15,8,2024
4814,4454,447.33,5760171484003,2,8,2024
274,633,224.14,4437319094981,12,9,2024
3228,2888,65.79,2185341720201,2,10,2022
39,4678,241.08,4636762867238,26,7,2022
2891,4468,264.34,0698904547556,13,12,2023
461,758,715.56,3203858074538,12,12,2020
2704,388,347.58,6634507367102,26,4,2023
2838,3371,468.41,6772103049081,21,8,2024
280,3556,489.44,3071650350897,20,6,2020
3438,2390,510.69,9463925079154,10,3,2023
4358,3282,826.27,3317589250229,26,5,2020
4533,3930,912.58,6267485021256,7,3,2022
3038,1590,73.26,0180863401937,1,5,2024
690,2071,821.38,1042692368692,4,7,2021
2589,3974,665.17,3690990826543,3,4,2024
3699,2023,666.94,6779676080930,10,7,2020
4713,2884,391.95,8548828838655,11,4,2024
4780,3568,863.74,8098172588459,1,3,2022
2464,1755,357.75,8429548383451,22,4,2024
3371,1466,189.22,3705561458075,1,3,2022
1249,1464,720.62,7135650071728,25,5,2023
3576,5009,369.4,4091256371552,24,5,2023
1558,4436,738.37,61684959,22,8,2023
3877,4705,33.23,7844357992969,28,7,2024
2233,3229,836.94,8066701601290,28,6,2022
2950,2636,652.43,3258764775833,14,3,2022
473,3565,660.2,9119047751156,20,9,2024
3516,1250,234.5,4937999596121,9,5,2022
2431,2591,363.11,8184733529211,23,1,2022
3119,3993,870.48,4527418727412,2,4,2023
2419,2669,566.71,6142954903502,17,4,2023
2121,2374,847.26,7636623680195,17,7,2022
2521,3543,590.76,5202691041002,22,2,2023
1473,4486,230.49,3667339110816,23,12,2021
3339,2082,969.67,3904241111860,21,7,2023
3672,3576,762.11,7937295505930,8,4,2021
2399,1199,765.15,1826263938527,4,6,2024
2823,3534,871.09,4257044017464,20,5,2024
2759,3494,895.61,3591242416294,25,12,2023
959,2237,312.92,0748068832156,18,1,2020
1816,2834,455.77,8988368272265,24,11,2022
1628,2647,630.9,1463366706617,12,5,2023
4040,1696,887.45,5021169724342,28,3,2023
4628,3301,701.44,2930706464111,24,3,2021
1579,254,266.67,2819366108330,26,4,2021
886,1045,397.52,3911710546726,20,7,2023
1099,4549,815.86,3247726750476,20,1,2022
674,2062,385.07,2044429694042,27,10,2022
2450,3735,202.87,3895374861251,27,6,2020
4264,475,513.39,3711590798884,21,5,2023
3292,4907,647.58,3429706613913,4,2,2023
1155,3607,520.26,5840656387989,20,5,2023
1032,216,951.99,Democrat,16,6,2021
993,2182,823.5,5897845977315,12,12,2020
1378,2192,529.05,8171155945941,13,4,2023
2782,4710,641.45,1111778822356,22,1,2020
938,587,108.08,7499541780497,1,8,2022
4455,656,344.0,9166245391547,28,2,2023
2052,4845,285.08,4428431701314,13,12,2022
3701,2566,962.3,4826674715059,17,12,2022
1896,345,972.59,2140973375922,25,5,2024
670,2959,175.28,5601462056168,3,8,2023
4228,2261,439.0485714268728,9152597677651,11,10,2024
3707,3178,646.11,8192703809478,27,5,2023
1919,4941,151.19,4092902276719,21,7,2022
2635,356,489.05,1360411263234,9,6,2023
1802,1430,844.58,6911468591464,4,1,2020
1154,4354,947.51,0419518862718,22,8,2022
1542,1000,864.92,6883327393277,4,1,2021
4199,3508,714.29,0495919802409,23,10,2022
1335,4367,728.8,8672926745970,2,6,2024
2827,2010,131.67,7036734949172,4,7,2021
4473,673,69.16,GB15AVXW43507196233535,5,3,2023
2805,1857,842.76,7860361987692,13,12,2022
2069,90,549.4321762437468,2876894067690,7,12,2024
276,3067,285.4,5220135284068,22,1,2021
1871,4579,814.07,7849418890291,21,2,2021
2968,402,486.49,1528481157512,22,3,2020
1372,4542,696.33,7933004725231,16,6,2021
4417,2535,178.25,9238598593821,12,4,2023
3392,4370,858.0386285075903,8549363441768,3,12,2024
1551,2384,546.65,8973697334548,20,5,2022
758,3137,765.15,1748348665473,22,9,2022
2147,2247,289.42644041621617,3429242930017,11,4,2023
734,715,649.75,8548042228225,27,8,2021
718,2022,264.63,4336926816118,10,7,2020
3653,1498,277.09,7916576025985,12,4,2020
4235,3205,464.81,02034904,6,10,2022
2108,3266,818.96,923127525822,1,9,2021
3037,1129,448.22,3424127381939,5,9,2022
3810,1361,824.46,0789999055030,17,4,2024
18,3505,652.47,6803090602383,2,9,2020
4611,2558,682.29,12843725,3,2,2022
4353,4878,705.25,2534126293520,7,1,2021
420,3497,318.47,0948699070952,16,7,2022
2652,26,267.03,2059869605251,26,9,2020
3658,1959,470.8,1606518716014,15,8,2024
4546,4290,589.096138006874,9981318009910,14,9,2023
3522,1573,424.09,8668293212634,23,4,2023
1136,365,610.99,4983078123009,17,7,2024
4456,2140,800.78,9013088067576,25,9,2021
156,2727,962.69,3787864857113,22,12,2022
556,1444,194.92,2719337279888,3,9,2022
745,4475,590.13,4364721827992,28,6,2021
4384,931,970.43,8036148353472,1,8,2022
179,123,131.93,6235567947688,24,6,2020
802,2914,922.97,1314365019591,13,1,2022
1798,4350,411.3,Against life trouble lawyer special,7,9,2023
3200,2063,521.35,15029935,16,4,2020
4802,4065,671.79,3392816693338,12,10,2024
1028,2567,783.29,5792044531613,28,12,2021
3752,4522,113.86,5950007005872,17,3,2022
1932,34,342.69,8172480568232,18,8,2023
3359,1033,835.34,5307696175445,5,1,2023
4480,1933,760.29,18908695,23,6,2024
2286,1027,417.77,26606057,10,6,2024
3262,1401,708.91,3013173681607,9,5,2023
4771,4914,1199.5572795434548,0475464066952,22,10,2021
4327,2639,108.25,5815541572818,15,8,2020
3032,3545,863.08,1944577905353,14,5,2023
1515,622,116.35,4742547475441,8,7,2020
3788,2865,77.68,5491136790487,17,7,2020
1243,4924,784.41,9352616195894,8,6,2021
1043,2634,53.84,7281503034935,20,6,2024
2344,1558,1149.7801067958474,7710346375672,17,6,2022
4416,4753,955.4,9956838426745,23,10,2022
127,4448,302.83,2099886217785,6,2,2020
1145,2732,135.99,1618575883691,25,5,2021
3085,4406,759.74,8926786223469,27,1,2020
414,3939,743.67,1705973458559,22,3,2023
3099,412,342.97,0696445198961,15,7,2024
496,4285,230.22,8349523337623,12,9,2024
3887,912,733.81,3373448939537,8,6,2023
792,343,150.37,4362875092457,1,3,2024
1168,2781,431.37,2162837702347,14,9,2023
1501,4089,711.38,9611323485491,12,4,2020
3261,4457,47.39,0728884866436,2,1,2023
2731,1949,482.92,741746870952,26,12,2022
1772,770,82.25,3695771390671,26,10,2023
1605,1728,469.12,9772817113952,4,2,2020
225,93,910.68,0715247156693,17,11,2023
324,394,733.74,2279255738053,15,3,2022
4670,599,962.77,3749092104230,9,4,2023
2100,324,356.95,5419510891568,26,7,2021
3129,2795,306.69,5771123723583,7,5,2022
1837,2078,129.44,0337275789102,13,11,2024
2181,1808,576.01,1336037974052,16,4,2021
569,2466,123.32,7136800504462,11,5,2023
2012,124,811.47,7430788679694,20,11,2021
2490,1513,541.71,4941490480865,23,3,2021
3054,3599,850.35,4207659275360,21,12,2020
3390,1870,830.67,8464065051940,26,12,2024
384,3224,344.99,7019572410615,22,3,2022
251,1148,244.12,5081958000613,7,7,2024
1870,4447,873.8,0218662396434,16,8,2022
1465,144,85.46443807335544,4611373083253,7,6,2020
559,2144,539.41,4368789824566,23,5,2024
744,2444,12.55,9987349229938,19,5,2024
4684,4662,660.95,6348115144733,24,1,2023
2467,2196,891.44,4638205026943,15,1,2024
4819,4233,614.44,4062768355132,15,11,2023
1929,2625,464.71,8701402919403,14,11,2022
3197,2211,898.44,6922816644411,21,9,2020
1062,2203,424.52,9371671792343,4,11,2022
432,3821,583.13,3263923092737,13,8,2020
4695,192,951.95,1269706952566,17,7,2023
912,4727,207.94,8554132522937,27,5,2023
4101,3766,138.1,3902872624315,7,6,2023
1443,4141,667.01,73207481,2,4,2022
4314,2207,587.04,1151626797641,23,12,2020
4202,1972,798.21,1566435908810,18,10,2023
2267,129,862.83,2590630998801,7,8,2024
4716,4533,910.12,177291562309,14,6,2024
1351,4666,721.39,9382973078363,27,8,2021
967,4245,782.14,Congress,21,6,2021
1010,4844,458.71,8629887017776,20,6,2024
2618,3789,93.91,798159194991,22,4,2020
1023,464,536.41,9851259844737,22,3,2023
3562,2963,748.97,5284606120248,14,12,2020
1420,4044,187.7,1906610462995,19,8,2023
3201,1572,747.56,7915895358453,22,1,2020
3474,4240,603.57,4378966718298,7,1,2020
3717,767,855.97,8634842107102,4,9,2023
3584,752,955.94,5871018542241,21,2,2023
2203,2375,696.66,0928917906515,14,2,2023
2085,3427,615.14,6538462709888,22,1,2024
1653,4848,859.31,0573496665041,2,5,2023
1650,4748,383.24,5265094564806,16,9,2022
750,3918,723.9,4577024792038,3,10,2021
2248,205,726.11,5102324085635,1,4,2022
3072,2962,525.68,6411890632730,9,8,2022
36,1522,941.16,7751535019250,19,6,2020
3823,4650,433.73,1559271060255,9,2,2020
3654,1711,264.6,4741722967290,15,11,2020
457,4819,216.05,1437439339927,28,3,2023
3337,1304,376.75,4168233657036,8,10,2022
2629,3228,446.15,6614824665518,25,8,2022
2471,2346,729.3,4094396783674,14,10,2022
234,761,999.16,federal loss camera,14,5,2022
2624,2622,984.0,811671740252,6,1,2022
4379,3473,34.76,3354854574598,13,1,2023
648,3044,281.15,8591114952849,3,1,2024
110,1699,615.25,0580212513111,25,3,2024
4799,8,716.96,8930422421744,8,1,2024
49,2038,551.99,4130576560359,19,6,2023
2499,2504,118.93,2850888318500,6,12,2022
4030,2568,674.38,4839904633665,2,1,2023
4489,175,163.97,Treatment kitchen happy fire stop,5,3,2020
4619,2975,732.39,5212805181289,17,4,2024
1662,1278,355.7,1465450314517,23,11,2023
260,952,669.35,3580647183559,5,6,2023
1173,186,300.76,9083501439525,14,2,2024
1487,1994,496.99,8007256471136,7,10,2024
256,1697,125.77,8481546138648,28,2,2024
3436,3925,555.11,7672851000152,12,5,2020
4742,3846,882.89,7708890528484,24,6,2021
4017,3031,562.61,6948491532003,20,2,2024
3828,1097,893.18,4739698456658,5,11,2021
3146,1965,297.46,8381094532168,25,4,2023
735,4458,98.37,9309030479673,10,6,2020
1448,884,855.23,7864394642566,15,6,2020
3302,1367,68.67,9952468308628,15,5,2022
835,297,217.76,3254724991305,28,10,2023
3630,4327,573.38,2051374662910,9,9,2023
2409,1868,898.33,Kid seek east,14,6,2020
1161,3411,346.13,9632770657149,6,7,2022
566,3433,234.0,0739559418379,27,8,2022
1179,1764,325.11,8131793533405,20,4,2020
968,4980,719.9331310054658,2404440488363,12,8,2024
3849,2641,396.31,2615913455922,7,6,2024
1884,1477,385.03,5581766906584,6,3,2020
917,3654,79.71,7228176054907,26,3,2021
3380,3332,970.06,1711623622447,8,6,2020
1138,2366,415.6,5985182908069,17,4,2021
3057,2296,786.13,0887205546904,12,11,2024
2601,1354,552.21,1513250317709,21,9,2021
2500,3825,371.05,6752037719717,26,7,2023
4370,4263,1677.7615684494865,1456635278090,17,8,2021
2511,1891,62.38,1236186981683,20,7,2024
1227,1448,161.27,8450144483108,14,4,2020
3543,3512,106.63,7146032181973,26,11,2021
3198,2699,776.85,9087819895158,18,4,2021
2954,4569,601.18,4227532149175,3,12,2022
4658,496,578.78,5094036744927,5,2,2024
2252,2950,354.97,78119567,4,12,2022
1581,2012,267.82,8372192,2,8,2024
3302,2906,546.47,1870459891097,11,5,2023
1680,929,476.32,8849926192718,25,4,2022
2553,951,565.14,7025112399692,14,2,2022
2586,842,93.6,9767294526647,1,11,2021
4053,1161,458.06,1609725668893,16,1,2020
628,3669,486.24,9512700919427,18,7,2023
2749,1191,141.12,0571646032903,28,2,2024
2979,4068,676.03,5315179134902,13,10,2022
1230,2413,633.41,6529033592985,12,4,2024
1537,3109,184.47,8453763450186,8,3,2022
1035,2053,818.96,6742956508363,5,10,2024
3898,3471,358.03,9736125009055,28,2,2022
1735,1539,667.2257327993923,0460874922349,16,10,2023
3088,3960,942.2,2789668330077,22,4,2024
2747,138,112.53,5212987242921,6,11,2021
2818,4741,108.32,2281199705855,4,1,2022
3579,919,320.16,1985216220819,14,3,2022
1273,2918,552.01,2437113270699,13,6,2022
1193,3799,858.96,9091020303999,1,2,2022
14,4210,702.96,2826658606658,4,2,2024
1114,4891,411.41,4322998537792,25,8,2023
3983,1062,826.37,26206929,24,6,2024
250,3633,316.61,8204070772085,22,7,2020
3824,4075,722.1,2314847563900,20,4,2021
1569,615,431.62,1550529525861,19,3,2020
1977,2123,805.66,6786640193909,21,5,2023
435,3715,16.14,5657307702899,3,7,2021
1410,3353,199.7,4931609700137,8,4,2020
3507,853,161.09,6043002405576,21,7,2024
1747,3765,213.72,7458661546666,16,7,2023
140,4854,313.9,3007078552421,13,1,2022
4096,2277,797.23,0479337649624,10,9,2020
1935,1185,576.27,2514993959729,9,6,2024
3207,4207,180.87,2483050249496,26,10,2021
1170,3806,427.99,7037660787333,27,9,2022
1723,4880,558.94,8120361335947,24,8,2022
3131,1576,882.21,1476972211833,20,3,2020
4132,2772,341.72,9512328854544,28,7,2024
1705,3425,835.27,2769664441892,26,9,2023
376,340,932.97,8099021152548,5,3,2024
1240,2452,68.69,2524368475105,1,1,2023
3920,2846,333.64,1158015846584,9,12,2021
4130,3303,220.14,4628571143955,5,12,2021
3503,3992,143.08,2809851212482,25,6,2021
2163,3313,178.76,0630330927915,1,1,2021
3328,509,319.18,9629461518025,4,4,2022
4001,689,688.42,1174948674889,19,6,2020
2755,3395,122.63,0761326544653,18,7,2022
3356,4746,298.69,2813002459312,6,7,2023
1918,1472,449.33,6101005826528,2,1,2024
130,3105,553.8,4976781940650,9,12,2023
2882,703,121.55,9613043195896,23,9,2023
2645,2986,272.03,4748225797225,27,12,2023
2253,4060,164.44,5420384573122,21,5,2021
596,2974,707.55,6387813612847,10,5,2020
2905,1657,276.14,4584240441824,13,9,2022
2657,2499,722.09,6313471220025,6,10,2023
1721,1078,256.44,68081102,7,11,2023
298,856,811.15,8191369267653,9,2,2020
4166,4901,810.62,8737186037040,20,2,2023
3770,3595,38.05,9783362170666,8,4,2021
1530,1314,743.5,4422407474455,6,3,2023
1488,3274,975.43,0697534712440,3,5,2020
1202,3255,997.49,8875462701008,4,2,2020
4542,244,306.62,8142054861557,9,4,2022
3517,1690,377.52,5323456003124,20,5,2021
2371,2904,653.26,0798917707067,16,12,2024
3015,1644,34.51,1537156321820,1,4,2022
3082,2563,109.52,2654055511851,11,8,2022
4190,42,76.41,2132569711795,26,2,2022
4834,2301,462.03,8714900288032,10,9,2022
2987,2719,355.58,7064491874079,2,8,2020
1583,3075,194.16,4755016307969,15,10,2021
3296,2187,477.68,8159859933242,27,7,2024
1456,1950,636.63,4823101571240,7,10,2020
1298,17,19.85,5046113641582,16,10,2022
4056,4700,46.81,8357804256709,5,8,2021
1318,2973,622.19,7858630906031,16,7,2024
1647,2442,243.32,3632553547328,13,11,2020
1981,4592,239.27,1418103081359,5,7,2021
1036,1226,96.06,7955359368871,22,7,2023
4133,2044,1525.4065173060196,8670550343715,23,5,2022
3581,3292,236.93,9811849348045,13,9,2021
1490,2018,605.99,6784705857018,28,7,2022
743,2250,616.69,1269513111293,21,8,2021
1147,3257,730.91,1693874048088,27,12,2023
3732,4255,596.67,7560212979226,12,5,2021
3932,4169,855.62,878964584177,9,4,2023
3268,4026,329.23,0770889992382,14,2,2021
3943,2080,997.63,0594967575027,18,10,2023
1545,4170,769.26,3997268394781,7,9,2020
1198,2769,167.18,8819582697704,28,4,2020
4791,691,923.37,7980244336994,27,2,2024
884,438,639.44,7391631646754,16,9,2023
3112,2059,703.52,7642794790557,21,1,2020
4200,249,288.96,7346509862040,17,2,2023
3495,2081,399.69,9160342815524,25,10,2021
1354,2858,427.52,5839218259802,7,10,2021
1564,2475,716.43,2122455166617,28,4,2021
4483,2900,221.86,2906991512516,20,2,2021
3398,2957,323.27,7332560664624,10,1,2023
1575,4109,78.45,7806682678857,24,10,2022
1366,971,666.25,7270251355973,18,11,2021
331,1981,863.33,3795095300704,13,11,2024
1860,2288,342.49,6872499440339,12,1,2022
3975,1867,629.3,3263869803367,19,4,2020
1580,227,438.88,Billion sense,24,2,2022
30,110,164.25,760607767378,2,3,2020
3035,2540,935.67,30495319,3,11,2020
3881,4892,321.33,2238625737379,21,6,2020
46,3863,456.1937800876952,8397131723642,7,9,2021
1000,2317,782.86,9450294493575,14,8,2020
565,4241,470.4,1594286761834,6,9,2024
3639,976,116.44,4322988320526,13,10,2023
3897,858,980.13,5100529424327,4,11,2024
4636,2497,593.02,1753901411855,13,9,2024
966,2224,220.54,1919923313977,20,1,2023
2347,3415,456.0,5845218279399,18,6,2024
3306,3679,721.69,1137027959925,15,1,2022
3063,85,52.33,4934009399178,19,6,2022
3782,4676,761.47,8602497978736,9,6,2023
4193,2931,616.88,7493372330470,4,7,2024
4586,1038,279.01,9818764386657,25,1,2023
510,2559,389.53,2414549022528,25,11,2021
3456,2164,560.14,91739377,19,3,2021
730,300,446.54,5718309259023,2,3,2020
2840,4420,564.89,9120144983685,23,11,2022
3703,2171,791.48,8922354919123,2,3,2023
2239,4413,332.23,1332653630020,2,12,2023
986,1457,665.09,2914507528470,22,8,2022
3884,693,668.07,6807097672301,27,10,2023
4730,1838,630.05,4591755003676,21,2,2024
2967,2886,424.77,90718359,21,8,2024
844,4851,173.77,9610647204474,6,5,2022
4801,256,485.28,1062128368362,5,7,2023
3803,4915,375.54,3378911405380,28,9,2023
3813,2926,371.77,6330333050842,28,2,2022
353,419,223.93,7424440463486,22,4,2021
2535,4008,298.83,0423960764209,6,7,2021
987,3813,433.9,43042111,23,9,2021
2318,2383,766.42,5469912218319,26,2,2021
3081,3253,569.14,9347001528890,9,4,2021
647,2529,742.94,5956737674074,13,6,2021
2993,368,558.48,0792318470216,11,11,2023
1853,1849,824.52,7014744461402,28,5,2024
2320,1410,611.692679574685,9098986563283,9,4,2022
3818,3418,641.25,4275885113831,21,1,2023
2218,2013,186.29,8163368058525,16,9,2024
3871,4551,215.19,3355088457619,21,11,2020
1765,1168,243.88,4574798680240,22,5,2022
2930,799,476.93,3518343888508,11,1,2022
4495,4883,99.42,4382020323977,27,2,2021
410,1130,19.51,3660852616209,2,3,2021
4156,4088,777.86,7917965990198,8,8,2020
929,1783,733.4,4773709798719,19,1,2021
1560,4027,571.5,9789989085727,24,8,2020
3730,2596,665.47,0783079414229,17,11,2024
1696,3559,235.14,5823893064752,5,6,2020
3664,3662,814.13,1209680815211,14,1,2020
524,174,949.06,7021565573474,13,1,2023
1048,274,1330.5528975603863,9296656346550,23,6,2023
1675,150,338.03,6077832120101,7,7,2022
2035,558,986.09,5165567101104,3,4,2021
1415,4032,762.24,9879476862167,8,6,2022
3981,3158,573.96,8189635487133,12,11,2024
592,4379,952.71,6631167369552,14,2,2024
83,601,966.71,8353482327298,12,7,2022
299,612,396.01,987740112562,11,10,2020
1149,3867,722.84,2015036559345,23,4,2022
1219,736,978.6163280042814,2689810286309,21,8,2024
4086,2814,949.6,9420935801267,2,11,2020
2211,3777,61.53,3616503503770,6,2,2024
894,1823,103.30460615181752,8943657767433,20,6,2020
1365,905,54.07,3550894890272,5,11,2024
3979,4877,20.79,3237465453851,25,7,2023
3623,2214,226.78,0822726060249,23,10,2024
4545,2923,468.75,0502038719232,15,8,2020
948,804,151.64,8891725204659,8,6,2023
1728,3483,826.08,6801297125438,25,6,2022
2463,4232,167.37,0212056609063,13,12,2024
2246,2710,30.47,1045781777610,11,8,2022
3924,1512,944.99,2380295267059,21,8,2024
843,3435,29.92,2135148341833,28,11,2021
4558,170,507.19,5773573784190,23,5,2024
4715,2835,890.73,9661804395276,18,4,2021
2082,201,148.21,6066559457393,11,11,2022
3711,926,482.99,9323836145365,5,3,2021
2322,2163,544.34,9573410613111,9,2,2023
2508,3298,190.51,8151281654535,25,8,2021
2220,3841,562.15,1004693734968,1,11,2021
3858,4649,176.01,2566447322238,24,9,2022
4591,2805,171.43,3444948224529,5,11,2022
3971,4763,213.4,1592668884614,10,11,2022
533,2007,51.77,9096336012924,7,4,2021
3075,730,731.68,1234427057937,19,1,2022
4751,2268,428.47,9582355486148,14,8,2022
3356,52,522.96,5318319540885,14,7,2022
3797,644,923.7507420640562,9765448844180,9,8,2020
4579,2265,860.45,1302459194286,1,11,2022
1257,6,748.94,8930220501075,11,9,2021
1585,1468,854.09,1280326636766,19,2,2022
1816,1113,384.11,7657730271076,7,1,2024
1292,3971,703.44,5107745115480,18,11,2022
4620,2054,729.85,2793410405005,5,6,2020
1480,1363,59.18,3768850409714,13,6,2024
4174,878,677.09,5273153218386,9,5,2022
1505,3788,390.1,8669274148096,6,11,2023
1738,531,45.2,5628066150498,5,6,2023
3862,3146,597.1,8729186780255,18,12,2024
